CMU_ID_new,CLTV
31974b82-50e8-467d-b3e8-c87dd0c272bc,29923.3102
31994380-8cf2-46f0-b55a-ad13f71158d7,123424.007
319a0e60-f00f-4691-84e3-c2a95cc036cc,23101361.8
319aa683-6251-4ea7-8b72-911ae4214ecd,187974.533
319c6e9a-7c90-4d1e-b1a1-50ec9b0c4eaa,18242.7698
319f14c6-6a8e-47a1-ae96-23d6cb16548e,745659.011
31a2081d-eaa3-49d7-9f7b-ccac5446b9cf,62159.9171
31a33fca-7a4d-4f59-b844-aee81c5966c2,0
31a36890-3559-4a2c-9a3d-c5167a8c144f,337864.813
31a4ab72-9cca-4348-93e3-8f85c21274d4,70333.6804
31a627d6-5b5d-40bd-b32c-3dc9645cb30e,989617.527
31a6bcad-75ab-4dfb-9679-bcdf52b10677,4329746.86
31a813e1-0292-4627-a83a-dfddcaefdbed,62485.0885
31ab4c2c-ca98-4ada-8688-e0be4beaa3d5,383705.63
31ac1e71-a5bd-4f2c-900b-2242c2417df2,387539.605
31af9b6c-d82c-459a-99f1-e126c8f2fb38,1703319.15
31b290d1-720c-48a2-85ae-5d11d83beb55,763231.3
31b3a9fe-863a-4d0f-999b-466a6fdac155,50009.2249
31bd1c20-736f-4c91-b6a9-9e6fd628c2c6,58225.7245
31be6740-8029-423f-b276-e147fbc3fd97,123961.1
31c26ff5-fbf1-409e-a689-4707994678ab,7.82769984
31c3e5b8-0509-4d40-b9a7-89f326e5f677,0
31c5f200-09d6-4d4f-a2c0-52c1baa96d63,13290.4743
31c5fa34-3e66-4c3b-8a35-9f4bce2e66de,162200736
31ca329e-e74c-4c63-ae84-ce99507e42b4,72503.4996
31cc0c40-1e31-4f65-8707-1b9e464516d5,1852795.67
31ccf9e2-503e-4bf9-9aaf-7f2c12a357c9,97358.2088
31cd695e-dbcf-4fc0-960e-fad1b64201c7,0
31cf913d-e004-4191-8667-4869738e6da9,1063292.08
31d2fd70-3069-4e99-910f-f4ca86615ab1,23268.5279
31d77ac3-0d81-468f-b013-38fc4fd017be,87584.9592
31d7ac13-bb1a-4e54-bf5d-17882997a23c,1721.44664
31d7b731-8883-4974-abb8-924e42b9ccc3,192681.057
31d9455b-cdd1-4be8-bc25-911efd699cbd,240629.312
31da122f-12e5-485a-8689-7c794e34278f,6615331.7
31dabdc2-47f1-4a36-9893-6d44570877c5,16754103.9
31ded2ec-a77f-48d2-8b2b-9440c656887a,58245.2041
31e2b32d-d1d2-47b4-ab13-935536251795,45859.8335
31e45e77-171c-4707-877d-7cf6657ca4c7,21786.5664
31e9d24d-8059-40a0-b7b2-1087b0c611ec,116275.185
31ea3ec3-1b85-4ca1-b833-5d48e6d1e7e7,931466.03
31eaf5cf-1eeb-4ae8-8faf-587ab83f8c2c,137843.456
31ebd7db-5929-4902-b700-09e495fee13a,118541895
31ec4838-826d-4ce5-93f4-ed3c5e726cfe,60673.6263
31eceaf1-b019-48bf-ad6b-caa2c4e8bbd5,4654577.6
31f23a61-b63e-46f0-b68e-3afba9ff4fc9,44563.2882
31f29070-b81b-439d-b246-1bb994b37d9e,474464.531
31f542e4-3b69-409f-aca0-7787d6ccca77,1989116.41
31f6e5d0-c3d4-4fc0-a261-2ff14e79457f,198614.035
31fe3cff-7058-4290-b7e7-e44dd2ca99d4,15665.2327
3200c773-58ad-498b-bcad-ad7973f6fe79,445404.801
3204267c-af7d-4be8-95f4-02991fe1579f,20955.9512
32043c54-7c8c-46fd-98f8-cfffb1e1d245,328422.738
3204f323-de0a-47d5-ad5d-c62895796354,2019896.34
32075e34-6a1b-4ca3-aaef-6dfa7a5459f2,19980.3805
32076c5e-5632-47f1-9584-9fc10bd01722,13862140.2
320bf1fc-35c6-4556-a034-51895d1c5354,11806.766
320cbe16-7e5a-4eba-9be2-19a04f926662,1119.62232
320dcc73-6307-42f7-a374-405139091dcf,2357061.47
32128dff-8fe2-4d1d-940e-6d1894656ed2,159252.06
321320b1-ab78-4785-8f2b-f2aa18fcfe79,1293211.82
3215420d-ed81-42d0-a0be-5f62b2429fc1,63193.5807
321e791f-6b05-4030-9964-3ce37e7cec91,6909.83766
321ebff0-1684-400e-aec6-3bf3befd4c6d,2823564.13
321ed9a5-c006-4f00-9ee4-aa8701736372,42050688.2
321ff2d2-ebda-48d3-868a-3e732b9420bc,1251.10136
3222506d-ba67-4a63-a73f-f6be6448e978,261527.283
3223a7a2-d3d2-4e73-8a3e-298dce335be1,28553.2259
32296d09-33bb-4fd5-afee-16a34999da08,4173742.66
322ce0f2-033c-4903-9455-ef9be9239599,8424.76053
322dff47-84e0-49f8-a940-b56dbdd42ddd,5882824.23
32362dfd-1e4e-4193-91ca-e8e2356c6237,340853.578
32423348-b8a7-4704-ba0d-15966c47abf6,7017134.02
32426ba1-5e32-44a3-b7cb-53a0fdbdbb03,1994921.95
3243511c-458b-42f4-9174-d52f3ab65fea,1192873.56
3243c534-37cd-4f59-99c9-4b5f80e3848b,534381.003
324497d1-4b59-46c2-b98b-c4dda4725f4b,1682.77572
324ae7f7-9d3d-4a86-817b-a30cd32679d3,153.38342
324b4245-5a0e-44dd-9725-29117a180075,96055.519
324e5b90-6931-4fc6-b070-ba65007d3e98,6491659.2
324ef98a-82ca-47b4-83f3-845a0c517bc4,1736.24844
324fcbd4-e1b3-4744-9082-3c9683a9d078,2285576.44
32501914-273b-49b1-97d5-760302b37c31,144013.459
3250475e-3433-4218-a5b7-0db3df79f93d,514424.455
32554966-b115-4fa4-a5b4-aa09d613bfb2,582.166741
3255ef2e-d1e7-48c4-a2ea-33cc82a48f46,871542.984
32563e35-e087-4f3c-9191-0524bc613efa,1893566.31
325b10b2-8ed9-4a84-a194-f5504d2200c5,4329937.16
3260be5c-6094-48c0-9e7a-f0087d59f62b,1172.26984
32614bf6-6c76-4150-9f9f-f04a5d258fb2,366195.759
32640bb3-20ca-4a05-8c86-ad622866f805,70.3185575
3265e2ee-d84a-424f-b661-2b3bdee830b0,203803.14
32681bfd-2043-4e31-8b75-3343851b685a,265932.146
326b5cb8-0676-4618-9663-7fad34d7b8ce,3227927.38
326d666a-5d6f-4bd9-8913-5554b28ce2b3,145.524695
326d87db-4135-4353-a0cf-4165ed366f82,11763.3266
326ee244-3fde-4043-b4be-d7312e49d262,60.7326767
3270ed11-387f-497b-9eff-55953166c778,2763317.36
3273b6df-b116-482e-b180-46583f7c9893,8377.58264
3277ff7d-1b67-4d28-bda5-0ba90cd47eda,141326.167
32794d44-569f-412d-a0ac-cc73c31b14cf,1331205.93
327a8b7a-a36e-4330-9cf0-2370e8df8f2a,491.22954
327f4fe0-f79b-4502-95aa-df9ec3a01fd6,64.7053647
3281850f-fc0e-4c67-8d28-827c4c81d918,0
32819851-7c2d-47ae-b9a4-049f789f227f,99435.6347
3282b1f1-73bb-4977-b47a-eba1d7f4c81c,409503.56
3284214b-2b74-48a3-9970-0d75eff1d9a2,2099936.46
3287b7d3-d604-447a-973e-217298005740,51056.6771
328839ed-dc02-4c00-8a3a-a007a9ddf58e,56344.6327
32885831-58d1-4df0-9884-82908344530f,6578379.15
328be28c-69df-41a7-816f-ba2560d7013b,6333976.42
328c7571-8d09-4a53-8a80-f6daa4d136b1,378498.833
328f2e56-99f9-41fa-9556-fb5edcb46c3d,161485.011
3290df7d-848c-4482-8462-e66bc220567c,1143907.74
3291b9f7-99be-494e-843c-3445c5bf224c,13073.335
3291e868-a9b2-46d4-a05f-db28374a146c,302961.153
329533db-93cb-4813-b729-886c2c7b68f0,13620170.3
3297cc4e-1bd4-43b3-b0be-a4698394af3a,3675.48525
3298b780-0eb5-470f-80c8-3e1d4beb03df,377998.598
329b77a0-ed34-49cf-82ac-0a45dc239a84,627710.535
329c1795-3985-4ec2-ad28-e3cfdce5ba71,636.046869
32a020ea-e3d2-43d7-ba85-3f12f535b6e6,43751.3673
32a64273-6bca-41ef-acb7-490c87c8bb44,116073.35
32a8a53f-6092-4fe5-ae82-87fede38831c,6411608.47
32a8be3b-78e6-45e1-9373-3a6fde501663,59439.5803
32a95a85-c747-4863-a516-ad1f2a0a4dbe,395430.011
32ab42b1-beff-4008-bca9-b0f9f016e43c,193227.268
32abeefd-4c6c-4a42-b45a-0fe8dac2d6d6,0
32acd274-484c-4361-8f66-aca21403eab5,91956.5448
32ad3d5d-1adb-4372-919e-ec0edd944b7b,89574.7396
32ad4c46-af4a-4fdd-bb00-b168f50e8aa5,3118154.21
32ad8e76-8883-4cc4-958e-f173612bc6f8,369.393774
32b03542-5ca9-49d2-9f05-37d8731c4f9f,13525.7234
32b05657-e13d-49f7-a1fe-9ca31de3f110,167942.054
32b23c2b-c5fa-4c4a-9fc4-b8c6bcbb944a,0
32b25e4c-41ee-459a-9a89-c3f48013bdac,89032.5619
32b2d1b0-e7c7-486f-bb22-c93175057a00,2428688.62
32b42488-b4a7-4e5c-bbfa-ccda28af89ea,2491.97906
32b52434-018d-4fe9-86c8-3369712156f9,7731226.96
32b54888-a90d-4cb7-93a2-445532373247,34075121.7
32b70782-e8f4-43c1-acfd-d08e8748788c,6185414.29
32b7b335-760d-43fe-bcc5-494dece1b1cc,644903.859
32b93c76-18f2-4ae7-a137-8b9191813e04,1187582.93
32bdae6e-f78a-4607-989c-457da162cb3e,4427898.33
32c244a0-8fce-4e92-abc8-4310f10c0c68,12128531.3
32c8caf1-dd8f-4523-b7ab-762ebf8a5113,146247.431
32ce89ba-a44e-4540-8782-b90a9b91fb46,109452.844
32d1b7f0-8f1d-413f-a8a5-cf694aec69a6,64.2174249
32d5c7b2-ebe3-4c90-a9b0-53b43c124481,1634387.28
32d82119-102e-4e17-93fd-d5d31cb5c31a,215333.882
32d8b010-bbd0-416b-a042-5770353f0411,1093459.87
32d9325b-ce6c-430e-b013-23d6c07d6fef,113485.889
32da933d-e819-49b2-89d4-9f45f60bda08,1675.47161
32db01dc-6f91-42c8-86f7-b8aac6ffb430,8292235.27
32dc747e-709b-4109-b206-85b168e62f78,15169.3991
32dc8fe1-7d0e-4437-9f39-97c78a2e2d6a,164.974354
32df9d2c-53f2-49b9-aae8-6e43af45cc1b,10529064.9
32e02482-641c-443a-a51f-9b59756449f8,39954.0463
32e15618-a2d9-4870-a0fc-b631233fcfee,4348881.76
32e1806b-a253-4082-b94c-e12012e40001,78848.8018
32e49515-ae9b-490f-801c-addcda155a43,8127146.56
32e9dc91-413a-4118-8692-522beb99e04c,159080.629
32ea9195-782a-4ac3-ad1f-cd90a97796ce,3457767.98
32edf487-a338-4803-9083-b4a6a3b908c6,58301.4118
32ee450c-a304-4579-9c04-b02222198ef0,273329.178
32eefeb2-1ccb-4e6c-b663-2834250786e3,0
32f85bb7-a939-4c70-b20a-a34998ff4d5c,55640.6542
32fe7cd7-31f2-4b60-bf38-fb46faf72ffe,8487.81434
33002770-78b3-4871-9c80-551630e0b7d7,6375127.25
33005b42-8ea2-4456-ab89-7a12e419ef4d,9339815.7
330162ab-f922-4772-bbc4-83cfd032e239,990464.716
33016a03-37b4-4574-b84a-08a4981471e8,130709.885
3304bf38-3404-4539-97d9-3da5aa2b9d1b,252.021114
330569a5-6597-4a50-9649-8fdd48dd5ffa,466.630288
33066471-121d-459b-9ecb-c0cd88a740aa,199342.794
3308b80f-495b-4a28-b04e-29628e9466ba,36710963.8
3308c147-8416-4cbc-8e64-78bd1c123c97,1427909.66
330e982d-b4bc-4c9f-9ff5-7deb6602680b,636.205189
330f335e-4d8e-4e21-a4b6-fbdc355b1b54,158.482277
330f5651-cbf5-4693-982b-bffee34f6dde,145734.195
331304eb-b5ed-45a3-bc83-8b505c31d86c,4350.65591
33184902-6bb9-43d0-ab3c-bec6d2c65e2c,103081.567
3318f6fb-d790-4b43-9ccd-6f73d3a9a058,608744.145
3319fc43-c8a2-402a-b59f-9c40b090bc97,1357012.57
331daf9a-0bf3-4c00-a2b8-448c979331c7,0
33224b1c-39ba-40bf-98fd-bc6db7b73fe8,2824.91657
3327fd53-b738-4ef6-a39d-51361496d6b4,43359.1911
3329a922-db10-4db8-b617-3e8dbe1e6682,1897203.21
3329d388-81fc-4de1-a739-66acd58705b0,275112.263
332a18da-b35d-47eb-ab5f-ff7effb5bfd4,86955621.5
332aca95-dc3a-49d7-a51d-e8d634cc1682,1804477.08
332bb17e-dff1-494e-aefb-773d730b77e6,265209.129
332d2457-f2f7-4015-b48a-7961f09eb6b5,56401673.9
3330d46a-7105-45a3-9fb2-54088cd4987d,391147.478
33314f76-cc36-4c0c-bb9d-e67951e5a388,115537.505
33329882-e9f4-4834-a745-42f04d3446fa,6005.22705
33335804-7326-4c16-af0a-64d1a7761160,0
3333df02-e474-40c4-98a6-42ee31eb9423,1484012.32
3334d1df-50e2-438d-9416-24ecd84f85b5,72.5267905
33355cf3-3414-43e1-8b63-8550fe7bc1b1,5289230.73
333b44cd-7138-4e41-a4aa-24471b281c48,5542698.67
333de99e-7884-4014-9f07-c0263d94e1c3,110877.548
333e05c6-2a84-4961-81bf-6ba3586ba0a0,29963749.2
333ed2c5-e814-43a2-b5df-c29706ce12ca,176120.666
333ee6b7-404e-44e1-8a47-b9bf82096f38,49775.231
33433f3d-69e9-42ab-8e7f-bbf1a2e4452d,2373.76078
33496133-93ba-4c1c-be29-9223725f731b,29845.2497
334bd00f-9dcd-4aef-953d-f8a624228a91,362621.17
334f029b-ed33-4073-9c36-077cce065eff,223056.417
33512b4b-45a9-44b5-97c5-8901e06ef4a1,937467.646
33524ac0-3371-4cf9-9164-42a13e1cf19c,1110123.43
33573ed5-b324-4483-80ba-85e325b264da,87175.1088
3357cc35-ecac-4c44-b651-57d097be109b,2579507.76
3357f708-6d48-47af-a311-c1a0aca2b2e9,6209.39904
3358ebc0-0759-4fe8-ad30-1049300470a8,626.230372
335ad156-374f-460a-8e66-cf447d0eb2a3,24019.5967
335bb08d-bfac-4631-9dc7-9d384b5c2390,18834310.1
335bc6f2-b574-4202-a64c-08a0fcaee6aa,25372.8269
335c4ad3-f105-4b92-9680-b316eb11ebe3,1925361.84
335dc1a4-837b-4634-8790-1993aff217e0,308577.31
335e13d2-4c43-4138-9ed3-0027fc589960,403393.859
3360fa34-281c-42a7-beee-83bf6c22bc0d,151140.046
33645d7b-8489-45e4-abec-68fd20c76795,3061552.13
33689f4c-67ca-4deb-a2eb-b7282d32e2e4,1225394.21
3371091e-0f60-4adf-bd23-5b420d86e3dc,58782.8232
33742813-73fd-4bd2-99b1-2976582e1fdd,1440081.39
3375274c-019e-47d8-82ee-84d059a8716a,345432.874
337566d7-c071-4a97-9bb9-ab9d984565ae,0
33758eeb-f3ba-4773-b10e-74c745c867f5,1612.55422
33787107-71a4-4345-9097-c6a1981562a6,247955.827
337fa461-d8b7-402c-9ec5-b6ec0b8ad662,6684.78699
3382c924-5435-41e4-be7b-f9c31ecfbcdb,1065757.25
33843d59-984a-408f-8791-34a0fa7aae3a,5457761.31
3384a360-e86f-404a-bd88-a4de42c4dbb3,373192.607
33867a0a-d13b-474e-884c-5b81f5d556c2,508921.749
33890e26-0138-41f5-9226-5f9cd6a3cc09,6330490.19
338c6a19-eb4a-4e3a-9776-64284ad23156,1146003.46
338c9f04-e2bc-4f95-a534-214aa88c483b,0
338ce029-56cd-4008-8830-80ed0fbc9419,44797.5134
338dec18-5af0-40f5-a6c7-00e1e5405029,1426676.38
338fd930-846c-48e6-8bff-e27ffc0766e8,65.3189856
3391c454-3d12-42da-9992-1f97c6ccf93a,2327090.97
3392009f-151d-4cfe-a0f1-c09f8a5e1a1e,176886.984
33983392-6139-4639-81d8-2e0f00d75c3a,1244525.01
33991586-c164-452f-b044-7224af8a9892,5120.78776
339af2a3-7573-4042-bc81-caa0255b9908,2585367.21
339fed55-7581-434d-9e3a-4066fbbd00e7,309.302877
33a1d086-a28b-4a13-b2f9-809f2b1a719a,67739.7613
33a2fcd5-bfcd-43c3-96a6-04268f1c167f,4484132.57
33a745e1-f905-4d97-8857-f3243c403cc6,282253.646
33a9e33d-31aa-4949-ad91-ec6632dee817,31630.0668
33a9ee39-443a-4840-8b3b-b782e8c5fcd7,4061899.49
33aad87b-fe66-43ef-9592-e24512641c5f,3303701.75
33ac9cea-3a17-4c48-993d-4c20b0eb2420,3672619.17
33b40ed2-3178-4a42-bc79-14412cebb6b6,2268671.48
33b4d5a8-b905-4403-b788-1039d02da8e1,402748.242
33b5f565-6670-4cb8-8819-27f5b2269492,0
33b628ea-6e5f-4293-aba9-c7c0db9bade1,490823.376
33b89a1c-31bf-4265-b56c-db3658306773,94846.5149
33b9094b-26dd-4c28-a40a-d88c9f09ff38,1926369.68
33b9576c-4949-49cd-9fb3-6c82a866877e,122974.343
33ba14c5-9de7-453e-9453-ab9cfa7d9b42,355316.978
33bc43c6-fb01-4f4c-b2bf-74d9e278d073,183733.723
33bc784f-b47f-473c-afeb-63f744a52468,3886025.49
33bf9141-d928-446d-8bfd-828f1f4021be,189460.012
33c0e517-cf51-4e34-b747-2bbd1b02a57b,75695.264
33c29394-a88d-4b4b-8da8-9a7fc483f995,32964.1307
33c7b53a-07e6-4a25-84c1-0a2645319100,8183587.47
33c7fefb-7375-4149-b699-a4fc84f251f4,5256325.75
33cb03a2-3aa2-45ca-80ad-4b2dc52bc7e8,167611.541
33cc80dd-8e35-4bf0-a1e1-37a3db7cccc3,7541176.8
33cf15fd-3bfc-471a-bd10-8798292a96ae,39985042.3
33d08a19-4c0c-4c9f-b096-235639b535ac,27706.3563
33d1049b-a408-430d-888e-ced35cf8477c,316362.186
33d56db5-919a-4d8b-8025-c3b53ae8f17c,400266.927
33d8ce22-d0d5-47e6-bdec-2433063ab817,1797121.02
33ddaad5-4815-43e6-b8a7-5c3af484d62c,2982.38221
33dff53d-84ed-4074-8736-a136581efb50,61885.387
33e2e606-9d5e-40d2-9172-0b20ae941ef5,1130081.25
33e6e247-76d8-4c4f-b46b-7fffda4fb16a,1064535.5
33e7806a-934b-4977-a113-bbee7f44d380,179499.219
33e94141-9bd8-441b-b9d0-536fe3a7758f,0
33ecb2a7-4896-4ed1-bd71-8243a156c54a,532.789038
33f05511-5d42-4622-95d6-1268a07e91ad,59519.6504
33f2344c-fb8b-4af7-9b08-34f94f96e227,55450.4846
33f25929-2f46-4dfc-9a6a-0b35942953a0,157461.483
33f96be0-863b-43a2-90b0-bffee526377c,121.312505
33fd2ea0-cc9c-4cda-8dca-c5b1247d048e,3996974.34
33ff6d15-f674-44f0-ba69-fd357023ea0b,355379.451
33ff7fef-d5f9-4397-a4d3-68db146dc41b,4524181.38
3404f146-3078-4420-a90f-7a0b022609ed,0
340540ab-f2dc-48cd-9a95-83cfeb888bc7,3148518.87
34066466-33a2-450d-b289-6b953cfbcf56,786239.373
340b7f95-94d7-4e4b-954b-430b3f25cd53,169006.439
340c6ea3-7c2e-414d-aa70-46a701484542,195.166288
340ca6cd-fffe-40de-b956-584a5fd785bc,22345.3123
340d55ea-0103-454c-b855-077ae702c27e,24624.4753
3410921d-1bbf-45c1-878f-ca4b9b9239cb,5944.36847
3413c2bc-2e54-46be-b0d0-aadd77bd6713,554624.825
3413de0f-d62c-4ece-b6f7-602fe5ae05a2,6697869.98
34158682-92ea-4ba9-b9e4-10ad1c8f1a39,49677.5063
34164b7b-7035-4e71-8a34-d01131037e21,65168010
3417806e-30ee-4dd7-806c-07e50f9f6b30,41823.7516
34192733-4908-4909-8cb8-9ca3f7eb06bf,62444.5252
341da63f-3890-40fe-ae0d-f1b20b9c835d,197498.211
341f49bd-fc15-49bf-a147-5a8a0ee041dd,583106.896
3422779d-56d2-4ca2-ac9d-486ffb63a779,32686.2713
3423571f-174c-42d2-924b-7c6ac2d0da85,0
3423dc7d-9f07-4900-83be-20e2e50c267a,34444.8694
3424f1d2-b664-4ffd-bbe8-7b97071e6f32,291690.622
3426ec66-4929-40eb-97df-775d4703d31a,92208.4968
3427674e-ca19-42bb-8160-cc7d87536fb8,23760.8437
3427a92c-2fcd-4971-be82-b414f31d665b,288669.074
342930a0-49fc-4c69-8acb-f3f917f05653,822626.231
342bda10-313b-48ca-8d83-e8b58b242857,3124392.84
342e10ac-534d-471c-a9b6-fd0635f7bfc0,8222437.19
342ef1b7-1409-4f0c-84f1-2691e1dfbcd8,0
342fee9c-97e2-4619-acfa-845814ccd85f,12199972.8
34314a8b-2af4-4cd4-ba51-d6df8f15c900,109098.732
3431643f-e43c-4ea5-a081-1677fe9f692a,89531.7442
34321cf5-94e4-4347-abf1-610bbb90c071,71404.564
343422ed-927c-406a-9a5b-abea34724f42,127920.524
343891b5-2bfb-4f7d-9e3f-fd5c808a00ef,1296540.96
34398e2e-b10c-43b7-8a1c-8267aca1ffab,98745.6473
343a45bf-3753-4bd3-b952-0beecbcbdea9,108104.719
343e546a-41d2-4171-b1ec-18ea3eda001b,1160726.27
34435192-9ed6-43a9-bd14-a7ec9d74725b,6988.11855
3443af23-595d-4ea4-b59e-27e3b2ee7086,27013467.3
3446312f-d619-4caf-8943-2b0a61f46989,19101.0897
3446bb54-0f9f-4fc8-bdd6-3fc2ddb80666,44799486.9
3448f565-f1b7-4817-9fe0-5c4ff52de0cf,2281.89265
3449ea3a-14ce-4579-904e-3cb8bd8b7355,299354.911
344bd958-8884-46be-a10b-c691e0d01830,56935.3642
344cfab6-26e4-4b0c-a6c5-2d6ee8b7fb69,39939.2025
344e3ed5-0cbc-4ed3-b499-4978618fadac,144833.489
344efed0-6ed5-41e4-93ab-583337e5b3a6,9030459.02
344f8181-36af-4b59-91f2-e26e871da059,258694.218
3454718b-1430-4527-89d2-3bc68999b9b7,379.638591
34548bfc-ad75-4e25-96d9-a7cc58c96baf,449617.976
34553402-1d87-47f0-bf22-066fffe0ff37,748990.147
345b1f2f-23b1-4bea-aaf8-522bb0c6002c,3977676.58
345c5998-3a95-421e-bb7a-5afa270f1e57,64.5060311
345cb654-5bad-4832-8262-49b342239362,43618.2983
345e9509-7f79-4a7d-a452-ab61e17f56dc,451691.506
345edb99-4d38-4aa3-b2f1-748e9e280097,2348.92687
34600903-0655-4357-b98d-be25202865b7,11575206.6
34607f52-cbfa-4c57-86e1-e346bde86045,67777.7672
346100e4-dc70-43cf-b396-578ff3187105,152.792634
34624f09-6dfb-4a1f-bf64-3b711e59482c,524779.216
34627b84-18e3-417e-af5d-3946cf744439,5033592.4
3464c825-4ab6-4b60-9422-f30aeca506b1,126748.376
3467d67e-1a78-4ac4-a6cb-e71f15e23813,3125869.2
3468fcef-3733-4b53-bfc4-794e9bc7a13b,72163.3769
346a6371-b0a1-4095-8c2a-6712a3f704f9,61073855.9
346a700b-ab0f-41ad-b941-1a1c716e1c62,9303.58444
346d7048-a692-45b9-a0a9-14441bb0a401,1278.83289
346de7d7-e840-4932-b305-4b1b88c4c69f,528628.425
3471492d-e162-427c-afd2-826e7228cc69,0
3476d9e2-3ffc-4a6a-bd80-9d91f667ddc6,1270034.52
347c8b6c-3a68-4740-8d20-e97fc3f95b07,1878899.46
347d1714-b943-4d43-8a43-ddcc732f33c1,318403.318
347d7647-63d2-461e-b6ee-2d22a9681ee3,7813.21376
347ee768-2ec2-4221-a11a-b559ff2c89af,8946.19529
34818f78-a1cf-46d6-95cd-82cadb940885,35179.6866
34834992-6d30-4193-b0c8-b1e30106423d,546972.835
3484532d-1ff4-4b02-a37e-cfc35e9d0f1b,140.472874
348608ac-2552-4026-b5a6-31830083ed5c,1878632.05
348614a7-4a78-4d9d-a072-d10e7624d640,3691036.42
348622e4-3815-4270-b70d-90f1288d76a2,17203.4764
348660b5-abf0-47cf-a614-708a899967f2,23964.3721
348aa5c7-2e6d-4184-b15b-cfeaed40cce3,1113084.71
348fe97f-7ac4-48fc-bb32-8693937b6a51,412252.932
34920eac-55f8-4865-b264-da1780b75499,2311767.64
349c4e17-e262-45b1-935b-0dab4cace33a,87499792.3
34a03289-75c8-4fc6-99d3-d50c5e66f253,837110.156
34a0f459-884e-45c0-88f6-73c82ca4238e,9242009.98
34a1e8a1-f47b-4d2c-bb88-1e5b01396459,7940.67212
34a20b03-aab7-4bda-92fc-2b47bb48720f,7138053.05
34a2cab0-b3c8-4646-a509-c3295d74ba73,18985.0866
34a6e747-1843-41f0-a1bc-37073aff6519,38268984.8
34a95d7f-17cc-446c-9218-84f09b98895e,3324.03609
34aa4242-a18a-4622-a40e-990cc3747e0d,1255453.63
34ac68ef-4917-4110-b5ce-3fa70a3c079d,677.828541
34acd162-de52-4d0c-bf1e-647c19a0ba74,177285.175
34b131ea-5f84-4d62-a54f-e515e7962051,7219451.96
34b14681-8593-4c80-a863-debd1f4b611a,0
34b1bac5-eee8-41d5-ae3c-fae95c37283d,743975.691
34b2a2de-8567-40bd-b40b-2e90c51e4dd5,446896099
34b64cb1-adfd-4240-803b-047649ff2298,7321786.04
34b96988-47ac-4b6b-a241-f2e5de9bf1b6,1252317.2
34bb72da-3c14-4d76-bd89-316d749d434b,2380884.16
34bcb1e2-263a-4d51-96b8-5dd9c7a5da0c,15.9671555
34be9dbf-2578-4538-b94f-633b068da4fd,37330.2513
34bf6fb3-618f-4cda-b5e6-c958e06ae7ee,16036419.6
34c0df3d-d9d7-48af-a49d-7a94a630646e,159194.251
34c2dab9-0a65-4cfb-8ed8-0b50363a14c5,2398221.23
34c4c02c-1cef-4f72-9286-248323326e61,14901.3456
34c6a963-4a65-4585-b985-bea7c0501cae,71404.8222
34cb13c9-2c9b-4312-923c-76e9993879d4,91.3587675
34cda8f0-8b95-4b97-8422-28d68c5de07e,33576.4512
34d01e26-7409-455c-a085-50dff06c3642,107210.261
34d7292c-83a2-4b11-aab7-578a596788c2,8225.74048
34d8c778-96d1-44c3-b213-a4338430ca9d,587263.122
34d949a0-b7fb-459c-9645-da7733c5c8b5,905086.009
34da2621-fded-46d2-a258-db8dd733e703,5018609.43
34de260a-4084-410f-a3a8-f51fbec16a34,532.32919
34e007e6-24aa-4888-90b1-596897c27fdb,192758.947
34e3356b-6b46-4d94-8324-633512076480,906072.344
34e692e1-2459-49dc-a756-3b63c0fec064,319558.856
34e6db59-b44f-4d26-b068-af3a0d776ed1,23565.273
34eb2df9-74a3-4ea5-b3a8-0d0cae713596,447202.435
34f057b3-9a10-4708-9d87-07e6ae145c8f,1865.14006
34f2a0c5-e28a-48e9-85e8-996a30d99794,0
34f556cf-6e9c-4404-b30e-7746abeb4398,201722.514
34f574c2-1c51-4550-ad1f-878e272376b4,74.0220757
34f6b28d-0b9e-4180-92f2-e70ba96e9c8b,665365.385
34f9e9d9-b84e-407a-bdd6-85f52486a476,49135.1857
34fcadaa-b114-4b2e-8f74-4b981a0a9ca8,207799.864
35032e1a-993b-4869-aa07-ab1be5a56391,68.5964311
3506be9a-632c-44b4-9ebf-c2a19b96b32f,359556.381
35081d73-b68a-47de-bd3a-e8733c91ebd3,2169654.78
350b41db-91dc-4078-aa1b-9c1df08f9381,7217.34066
350be0c5-5257-4628-a723-9f03312803e4,1717556.49
350c54fd-5443-493d-8410-d45e89140270,2759.02201
35124992-2885-4fbe-a416-0af5597928e9,3598547.9
35126156-262c-428f-ba22-5f39c1b70bc0,2686079.44
351460fe-d378-4cb2-a2a1-1b5d4c8e87f6,102883.596
35158b5a-be9e-44d8-8236-4cc108560fd8,71709.6695
35166ed4-d657-4b93-b94e-0d2b708edb18,109932.195
35188acf-2cec-4d24-9564-d76638ee76f1,12512.2797
351a89de-cf5d-4d47-a76c-dd24e7404834,2502.01525
351aebce-aecf-491b-aace-3806a39607ab,43711.8443
351e49e0-4733-43ac-b94a-e9523c09f9ed,112104.511
351f421a-5ee1-422b-a53e-b2ae5ae07547,266417.388
351f7ae4-fd62-44aa-93d7-21d84d700a60,83679.5635
35202013-6cab-4c91-a99c-b6b08d2f126d,250327.452
35233325-4aef-44d8-883d-432a176b8b41,6040681.51
35241e71-63fc-4410-aa9f-8a540c7ed1e1,86265.7813
